,Date,Open,Close,High,Low,Volume,S&P500,PeRatio,PsRatio,PbRatio,EnterpriseValueRevenueRatio,EnterpriseValueEDITDARatio,BasicEPS
1330,2018-08-15,52.305,52.560001,52.685001,52.0825,115230400,2818.37,17.833,3.861,7.066,17.718,61.775,0.59
1331,2018-08-16,52.9375,53.330002,53.452499,52.8675,114001600,2840.69,17.833,3.861,7.066,17.718,61.775,0.59
1332,2018-08-17,53.360001,54.395,54.487499,53.290001,141708000,2850.13,17.833,3.861,7.066,17.718,61.775,0.59
1333,2018-08-20,54.525002,53.865002,54.794998,53.7775,121150800,2857.05,17.833,3.861,7.066,17.718,61.775,0.59
1334,2018-08-21,54.200001,53.759998,54.297501,53.5075,104639200,2862.96,17.833,3.861,7.066,17.718,61.775,0.59
1335,2018-08-22,53.525002,53.762501,54.09,53.459999,76072400,2861.82,17.833,3.861,7.066,17.718,61.775,0.59
1336,2018-08-23,53.662498,53.872501,54.262501,53.650002,75532800,2856.98,17.833,3.861,7.066,17.718,61.775,0.59
1337,2018-08-24,54.150002,54.040001,54.224998,53.7775,73905600,2874.69,17.833,3.861,7.066,17.718,61.775,0.59
1338,2018-08-27,54.287498,54.485001,54.685001,54.0825,82100400,2896.74,17.833,3.861,7.066,17.718,61.775,0.59
1339,2018-08-28,54.752499,54.924999,55.134998,54.73,91107200,2897.52,17.833,3.861,7.066,17.718,61.775,0.59
1340,2018-08-29,55.037498,55.744999,55.872501,54.852501,109019200,2914.04,17.833,3.861,7.066,17.718,61.775,0.59
1341,2018-08-30,55.8125,56.2575,57.064999,55.599998,195175200,2901.13,17.833,3.861,7.066,17.718,61.775,0.59
1342,2018-08-31,56.627499,56.907501,57.217499,56.5,173360400,2901.52,17.833,3.861,7.066,17.718,61.775,0.59
1343,2018-09-04,57.102501,57.09,57.294998,56.657501,109560400,2896.72,17.833,3.861,7.066,17.718,61.775,0.59
1344,2018-09-05,57.247501,56.717499,57.4175,56.275002,133332000,2888.6,17.833,3.861,7.066,17.718,61.775,0.59
1345,2018-09-06,56.557499,55.775002,56.837502,55.325001,137160000,2878.05,17.833,3.861,7.066,17.718,61.775,0.59
1346,2018-09-07,55.462502,55.325001,56.342499,55.177502,150479200,2871.68,17.833,3.861,7.066,17.718,61.775,0.59
1347,2018-09-10,55.237499,54.5825,55.462502,54.1175,158066000,2877.13,17.833,3.861,7.066,17.718,61.775,0.59
1348,2018-09-11,54.502499,55.962502,56.075001,54.139999,142996000,2887.89,17.833,3.861,7.066,17.718,61.775,0.59
1349,2018-09-12,56.235001,55.267502,56.25,54.959999,197114800,2888.92,17.833,3.861,7.066,17.718,61.775,0.59
1350,2018-09-13,55.880001,56.602501,57.087502,55.642502,166825600,2904.18,17.833,3.861,7.066,17.718,61.775,0.59
1351,2018-09-14,56.4375,55.959999,56.709999,55.630001,127997200,2904.98,17.833,3.861,7.066,17.718,61.775,0.59
1352,2018-09-17,55.537498,54.470001,55.737499,54.317501,148780400,2888.8,17.833,3.861,7.066,17.718,61.775,0.59
1353,2018-09-18,54.447498,54.560001,55.462502,54.279999,126286800,2904.31,17.833,3.861,7.066,17.718,61.775,0.59
1354,2018-09-19,54.625,54.592499,54.904999,53.825001,108495200,2907.95,17.833,3.861,7.066,17.718,61.775,0.59
1355,2018-09-20,55.060001,55.0075,55.57,54.787498,106435200,2930.75,17.833,3.861,7.066,17.718,61.775,0.59
1356,2018-09-21,55.195,54.415001,55.34,54.322498,384986800,2929.67,17.833,3.861,7.066,17.718,61.775,0.59
1357,2018-09-24,54.205002,55.197498,55.314999,54.157501,110773600,2919.37,17.833,3.861,7.066,17.718,61.775,0.59
1358,2018-09-25,54.9375,55.547501,55.705002,54.924999,98217600,2915.56,17.833,3.861,7.066,17.718,61.775,0.59
1359,2018-09-26,55.25,55.105,55.9375,54.939999,95938800,2905.97,17.833,3.861,7.066,17.718,61.775,0.59
1360,2018-09-27,55.955002,56.237499,56.610001,55.884998,120724800,2914.0,17.833,3.861,7.066,17.718,61.775,0.59
1361,2018-09-28,56.197498,56.435001,56.459999,56.005001,91717600,2913.98,17.833,3.861,7.066,17.718,61.775,0.59
1362,2018-10-01,56.987499,56.814999,57.355,56.587502,94403200,2924.59,20.41,4.496,9.338,18.028,60.086,0.735
1363,2018-10-02,56.8125,57.32,57.5,56.657501,99152800,2923.43,20.41,4.496,9.338,18.028,60.086,0.735
1364,2018-10-03,57.512501,58.017502,58.3675,57.445,114619200,2925.51,20.41,4.496,9.338,18.028,60.086,0.735
1365,2018-10-04,57.695,56.997501,58.087502,56.682499,128168000,2901.61,20.41,4.496,9.338,18.028,60.086,0.735
1366,2018-10-05,56.990002,56.072498,57.102501,55.145,134322000,2885.57,20.41,4.496,9.338,18.028,60.086,0.735
1367,2018-10-08,55.552502,55.942501,56.200001,55.049999,118655600,2884.43,20.41,4.496,9.338,18.028,60.086,0.735
1368,2018-10-09,55.91,56.717499,56.817501,55.5625,107564000,2880.34,20.41,4.496,9.338,18.028,60.086,0.735
1369,2018-10-10,56.365002,54.09,56.587502,54.012501,167962400,2785.68,20.41,4.496,9.338,18.028,60.086,0.735
1370,2018-10-11,53.630001,53.612499,54.875,53.080002,212497600,2728.37,20.41,4.496,9.338,18.028,60.086,0.735
1371,2018-10-12,55.105,55.5275,55.720001,54.209999,161351600,2767.13,20.41,4.496,9.338,18.028,60.086,0.735
1372,2018-10-15,55.290001,54.34,55.4575,54.317501,123164000,2750.79,20.41,4.496,9.338,18.028,60.086,0.735
1373,2018-10-16,54.732498,55.537498,55.747501,54.189999,116736000,2809.92,20.41,4.496,9.338,18.028,60.086,0.735
1374,2018-10-17,55.575001,55.297501,55.66,54.834999,91541600,2809.21,20.41,4.496,9.338,18.028,60.086,0.735
1375,2018-10-18,54.465,54.005001,54.935001,53.25,130325200,2768.78,20.41,4.496,9.338,18.028,60.086,0.735
1376,2018-10-19,54.514999,54.827499,55.314999,54.357498,132314800,2767.78,20.41,4.496,9.338,18.028,60.086,0.735
1377,2018-10-22,54.947498,55.162498,55.84,54.735001,115168400,2755.88,20.41,4.496,9.338,18.028,60.086,0.735
1378,2018-10-23,53.9575,55.682499,55.8125,53.674999,155071200,2740.69,20.41,4.496,9.338,18.028,60.086,0.735
1379,2018-10-24,55.650002,53.772499,56.057499,53.634998,163702000,2656.1,20.41,4.496,9.338,18.028,60.086,0.735
1380,2018-10-25,54.427502,54.950001,55.345001,54.1875,119423200,2705.57,20.41,4.496,9.338,18.028,60.086,0.735
1381,2018-10-26,53.974998,54.075001,55.047501,53.1675,189033600,2658.69,20.41,4.496,9.338,18.028,60.086,0.735
1382,2018-10-29,54.797501,53.060001,54.922501,51.522499,183742000,2641.25,20.41,4.496,9.338,18.028,60.086,0.735
1383,2018-10-30,52.787498,53.325001,53.794998,52.317501,146640000,2682.63,20.41,4.496,9.338,18.028,60.086,0.735
1384,2018-10-31,54.220001,54.715,55.112499,54.154999,153435600,2711.74,20.41,4.496,9.338,18.028,60.086,0.735
1385,2018-11-01,54.762501,55.555,55.59,54.202499,233292800,2740.37,20.41,4.496,9.338,18.028,60.086,0.735
1386,2018-11-02,52.387501,51.869999,53.412498,51.357498,365314800,2723.06,20.41,4.496,9.338,18.028,60.086,0.735
1387,2018-11-05,51.075001,50.397499,51.0975,49.5425,264654800,2738.31,20.41,4.496,9.338,18.028,60.086,0.735
1388,2018-11-06,50.48,50.942501,51.18,50.422501,127531600,2755.45,20.41,4.496,9.338,18.028,60.086,0.735
1389,2018-11-07,51.4925,52.487499,52.514999,51.032501,133697600,2813.89,20.41,4.496,9.338,18.028,60.086,0.735
1390,2018-11-08,52.494999,52.122501,52.529999,51.6875,101450400,2806.83,20.41,4.496,9.338,18.028,60.086,0.735
1391,2018-11-09,51.387501,51.1175,51.502499,50.5625,137463200,2781.01,20.41,4.496,9.338,18.028,60.086,0.735
1392,2018-11-12,49.75,48.5425,49.962502,48.447498,204542000,2726.22,20.41,4.496,9.338,18.028,60.086,0.735
1393,2018-11-13,47.907501,48.057499,49.294998,47.862499,187531600,2722.18,20.41,4.496,9.338,18.028,60.086,0.735
1394,2018-11-14,48.474998,46.700001,48.619999,46.482498,243204000,2701.58,20.41,4.496,9.338,18.028,60.086,0.735
1395,2018-11-15,47.0975,47.852501,47.9925,46.724998,185915200,2730.2,20.41,4.496,9.338,18.028,60.086,0.735
1396,2018-11-16,47.625,48.3825,48.7425,47.365002,147713200,2736.27,20.41,4.496,9.338,18.028,60.086,0.735
1397,2018-11-19,47.5,46.465,47.674999,46.247501,167701200,2690.73,20.41,4.496,9.338,18.028,60.086,0.735
1398,2018-11-20,44.592499,44.244999,45.3675,43.877499,271300800,2641.89,20.41,4.496,9.338,18.028,60.086,0.735
1399,2018-11-21,44.932499,44.195,45.067501,44.137501,124496800,2649.93,20.41,4.496,9.338,18.028,60.086,0.735
1400,2018-11-23,43.735001,43.072498,44.150002,43.025002,94496000,2632.56,20.41,4.496,9.338,18.028,60.086,0.735
1401,2018-11-26,43.560001,43.654999,43.737499,42.564999,179994000,2673.45,20.41,4.496,9.338,18.028,60.086,0.735
1402,2018-11-27,42.877499,43.560001,43.692501,42.720001,165549600,2682.17,20.41,4.496,9.338,18.028,60.086,0.735
1403,2018-11-28,44.182499,45.235001,45.322498,43.732498,184250000,2743.79,20.41,4.496,9.338,18.028,60.086,0.735
1404,2018-11-29,45.665001,44.887501,45.700001,44.424999,167080000,2737.76,20.41,4.496,9.338,18.028,60.086,0.735
1405,2018-11-30,45.072498,44.645,45.0825,44.2575,158126000,2760.17,20.41,4.496,9.338,18.028,60.086,0.735
1406,2018-12-03,46.115002,46.205002,46.235001,45.302502,163210000,2790.37,20.41,4.496,9.338,18.028,60.086,0.735
1407,2018-12-04,45.237499,44.172501,45.5975,44.067501,165377200,2700.06,20.41,4.496,9.338,18.028,60.086,0.735
1408,2018-12-06,42.939999,43.68,43.695,42.605,172393600,2695.95,20.41,4.496,9.338,18.028,60.086,0.735
1409,2018-12-07,43.372501,42.122501,43.622501,42.075001,169126400,2633.08,20.41,4.496,9.338,18.028,60.086,0.735
1410,2018-12-10,41.25,42.400002,42.522499,40.8325,248104000,2637.72,20.41,4.496,9.338,18.028,60.086,0.735
1411,2018-12-11,42.915001,42.157501,42.947498,41.75,189126800,2636.78,20.41,4.496,9.338,18.028,60.086,0.735
1412,2018-12-12,42.599998,42.275002,42.98,42.255001,142510800,2651.07,20.41,4.496,9.338,18.028,60.086,0.735
1413,2018-12-13,42.622501,42.737499,43.142502,42.387501,127594400,2650.54,20.41,4.496,9.338,18.028,60.086,0.735
1414,2018-12-14,42.25,41.369999,42.27,41.32,162814800,2599.95,20.41,4.496,9.338,18.028,60.086,0.735
1415,2018-12-17,41.362499,40.985001,42.087502,40.682499,177151600,2545.94,20.41,4.496,9.338,18.028,60.086,0.735
1416,2018-12-18,41.345001,41.517502,41.8825,41.0975,135366000,2546.16,20.41,4.496,9.338,18.028,60.086,0.735
1417,2018-12-19,41.5,40.2225,41.862499,39.772499,196189200,2506.96,20.41,4.496,9.338,18.028,60.086,0.735
1418,2018-12-20,40.099998,39.2075,40.5275,38.825001,259092000,2467.42,20.41,4.496,9.338,18.028,60.086,0.735
1419,2018-12-21,39.215,37.682499,39.540001,37.407501,382978400,2416.62,20.41,4.496,9.338,18.028,60.086,0.735
1420,2018-12-24,37.037498,36.7075,37.887501,36.647499,148676800,2351.1,20.41,4.496,9.338,18.028,60.086,0.735
1421,2018-12-26,37.075001,39.2925,39.307499,36.68,234330000,2467.7,20.41,4.496,9.338,18.028,60.086,0.735
1422,2018-12-27,38.959999,39.037498,39.192501,37.517502,212468400,2488.83,20.41,4.496,9.338,18.028,60.086,0.735
1423,2018-12-28,39.375,39.057499,39.630001,38.637501,169165600,2485.74,20.41,4.496,9.338,18.028,60.086,0.735
1424,2018-12-31,39.6325,39.435001,39.84,39.119999,140014000,2506.85,13.244,2.97,6.963,9.421,29.702,1.055
1425,2019-01-02,38.7225,39.48,39.712502,38.557499,148158800,2510.03,13.244,2.97,6.963,9.421,29.702,1.055
1426,2019-01-03,35.994999,35.547501,36.43,35.5,365248800,2447.89,13.244,2.97,6.963,9.421,29.702,1.055
1427,2019-01-04,36.1325,37.064999,37.137501,35.950001,234428400,2531.94,13.244,2.97,6.963,9.421,29.702,1.055
1428,2019-01-07,37.174999,36.982498,37.2075,36.474998,219111200,2549.69,13.244,2.97,6.963,9.421,29.702,1.055
1429,2019-01-08,37.389999,37.6875,37.955002,37.130001,164101200,2574.41,13.244,2.97,6.963,9.421,29.702,1.055
1430,2019-01-09,37.822498,38.327499,38.6325,37.407501,180396400,2584.96,13.244,2.97,6.963,9.421,29.702,1.055
1431,2019-01-10,38.125,38.450001,38.4925,37.715,143122800,2596.64,13.244,2.97,6.963,9.421,29.702,1.055
1432,2019-01-11,38.220001,38.072498,38.424999,37.877499,108092800,2596.26,13.244,2.97,6.963,9.421,29.702,1.055
1433,2019-01-14,37.712502,37.5,37.817501,37.305,129756800,2582.61,13.244,2.97,6.963,9.421,29.702,1.055
1434,2019-01-15,37.567501,38.267502,38.3475,37.512501,114843600,2610.3,13.244,2.97,6.963,9.421,29.702,1.055
1435,2019-01-16,38.27,38.735001,38.970001,38.25,122278800,2616.1,13.244,2.97,6.963,9.421,29.702,1.055
1436,2019-01-17,38.549999,38.965,39.415001,38.314999,119284800,2635.96,13.244,2.97,6.963,9.421,29.702,1.055
1437,2019-01-18,39.375,39.205002,39.470001,38.994999,135004000,2670.71,13.244,2.97,6.963,9.421,29.702,1.055
1438,2019-01-22,39.102501,38.325001,39.182499,38.154999,121576000,2632.9,13.244,2.97,6.963,9.421,29.702,1.055
1439,2019-01-23,38.537498,38.48,38.785,37.924999,92522400,2638.7,13.244,2.97,6.963,9.421,29.702,1.055
1440,2019-01-24,38.5275,38.174999,38.619999,37.935001,101766000,2642.33,13.244,2.97,6.963,9.421,29.702,1.055
1441,2019-01-25,38.869999,39.439999,39.532501,38.580002,134142000,2664.76,13.244,2.97,6.963,9.421,29.702,1.055
1442,2019-01-28,38.947498,39.075001,39.0825,38.415001,104768400,2643.85,13.244,2.97,6.963,9.421,29.702,1.055
1443,2019-01-29,39.0625,38.669998,39.532501,38.5275,166348800,2640.0,13.244,2.97,6.963,9.421,29.702,1.055
1444,2019-01-30,40.8125,41.3125,41.537498,40.057499,244439200,2681.05,13.244,2.97,6.963,9.421,29.702,1.055
1445,2019-01-31,41.5275,41.610001,42.25,41.139999,162958400,2704.1,13.244,2.97,6.963,9.421,29.702,1.055
1446,2019-02-01,41.740002,41.630001,42.244999,41.482498,130672400,2706.53,13.244,2.97,6.963,9.421,29.702,1.055
1447,2019-02-04,41.852501,42.8125,42.915001,41.82,125982000,2724.87,13.244,2.97,6.963,9.421,29.702,1.055
1448,2019-02-05,43.215,43.544998,43.77,43.087502,144406400,2737.7,13.244,2.97,6.963,9.421,29.702,1.055
1449,2019-02-06,43.662498,43.560001,43.892502,43.212502,112958400,2731.61,13.244,2.97,6.963,9.421,29.702,1.055
1450,2019-02-07,43.099998,42.735001,43.485001,42.584999,126966800,2706.05,13.244,2.97,6.963,9.421,29.702,1.055
1451,2019-02-08,42.247501,42.602501,42.665001,42.105,95280000,2707.88,13.244,2.97,6.963,9.421,29.702,1.055
1452,2019-02-11,42.762501,42.357498,42.802502,42.3125,83973600,2709.8,13.244,2.97,6.963,9.421,29.702,1.055
1453,2019-02-12,42.525002,42.7225,42.75,42.424999,89134000,2744.73,13.244,2.97,6.963,9.421,29.702,1.055
1454,2019-02-13,42.8475,42.544998,43.119999,42.48,89960800,2753.03,13.244,2.97,6.963,9.421,29.702,1.055
1455,2019-02-14,42.427502,42.700001,42.814999,42.345001,87342800,2745.73,13.244,2.97,6.963,9.421,29.702,1.055
1456,2019-02-15,42.8125,42.605,42.924999,42.4375,98507200,2775.6,13.244,2.97,6.963,9.421,29.702,1.055
1457,2019-02-19,42.427502,42.732498,42.860001,42.372501,75891200,2779.76,13.244,2.97,6.963,9.421,29.702,1.055
1458,2019-02-20,42.797501,43.0075,43.330002,42.747501,104457600,2784.7,13.244,2.97,6.963,9.421,29.702,1.055
1459,2019-02-21,42.950001,42.764999,43.092499,42.575001,68998800,2774.88,13.244,2.97,6.963,9.421,29.702,1.055
1460,2019-02-22,42.895,43.2425,43.25,42.845001,75652800,2792.67,13.244,2.97,6.963,9.421,29.702,1.055
1461,2019-02-25,43.540001,43.557499,43.967499,43.487499,87493600,2796.11,13.244,2.97,6.963,9.421,29.702,1.055
1462,2019-02-26,43.427502,43.5825,43.825001,43.2925,68280800,2793.9,13.244,2.97,6.963,9.421,29.702,1.055
1463,2019-02-27,43.302502,43.717499,43.75,43.182499,111341600,2792.38,13.244,2.97,6.963,9.421,29.702,1.055
1464,2019-02-28,43.580002,43.287498,43.727501,43.23,112861600,2784.49,13.244,2.97,6.963,9.421,29.702,1.055
1465,2019-03-01,43.57,43.7425,43.787498,43.2225,103544800,2803.69,13.244,2.97,6.963,9.421,29.702,1.055
1466,2019-03-04,43.922501,43.962502,44.4375,43.4925,109744800,2792.81,13.244,2.97,6.963,9.421,29.702,1.055
1467,2019-03-05,43.985001,43.8825,44.0,43.634998,78949600,2789.65,13.244,2.97,6.963,9.421,29.702,1.055
1468,2019-03-06,43.6675,43.630001,43.872501,43.485001,83241600,2771.45,13.244,2.97,6.963,9.421,29.702,1.055
1469,2019-03-07,43.467499,43.125,43.610001,43.005001,99185600,2748.93,13.244,2.97,6.963,9.421,29.702,1.055
1470,2019-03-08,42.580002,43.227501,43.267502,42.375,95997600,2743.07,13.244,2.97,6.963,9.421,29.702,1.055
1471,2019-03-11,43.872501,44.724998,44.779999,43.837502,128044000,2783.3,13.244,2.97,6.963,9.421,29.702,1.055
1472,2019-03-12,45.0,45.227501,45.6675,44.842499,129870400,2791.52,13.244,2.97,6.963,9.421,29.702,1.055
1473,2019-03-13,45.5625,45.427502,45.825001,45.23,124130000,2810.92,13.244,2.97,6.963,9.421,29.702,1.055
1474,2019-03-14,45.974998,45.932499,46.025002,45.639999,94318000,2808.48,13.244,2.97,6.963,9.421,29.702,1.055
1475,2019-03-15,46.212502,46.529999,46.8325,45.935001,156171600,2822.48,13.244,2.97,6.963,9.421,29.702,1.055
1476,2019-03-18,46.450001,47.005001,47.0975,46.447498,104879200,2832.94,13.244,2.97,6.963,9.421,29.702,1.055
1477,2019-03-19,47.087502,46.6325,47.247501,46.48,126585600,2832.57,13.244,2.97,6.963,9.421,29.702,1.055
1478,2019-03-20,46.557499,47.040001,47.372501,46.182499,124140800,2824.23,13.244,2.97,6.963,9.421,29.702,1.055
1479,2019-03-21,47.505001,48.772499,49.0825,47.452499,204136800,2854.88,13.244,2.97,6.963,9.421,29.702,1.055
1480,2019-03-22,48.834999,47.762501,49.422501,47.695,169630800,2800.71,13.244,2.97,6.963,9.421,29.702,1.055
1481,2019-03-25,47.877499,47.185001,47.994999,46.650002,175381200,2798.36,13.244,2.97,6.963,9.421,29.702,1.055
1482,2019-03-26,47.915001,46.697498,48.220001,46.145,199202000,2818.46,13.244,2.97,6.963,9.421,29.702,1.055
1483,2019-03-27,47.1875,47.1175,47.439999,46.637501,119393600,2805.37,13.244,2.97,6.963,9.421,29.702,1.055
1484,2019-03-28,47.237499,47.18,47.389999,46.8825,83121600,2815.44,13.244,2.97,6.963,9.421,29.702,1.055
1485,2019-03-29,47.4575,47.487499,47.52,47.134998,94256000,2834.4,13.244,2.97,6.963,9.421,29.702,1.055
1486,2019-04-01,47.91,47.810001,47.919998,47.095001,111448000,2867.19,15.57,3.561,7.423,15.926,56.151,0.618
1487,2019-04-02,47.772499,48.505001,48.615002,47.762501,91062800,2867.24,15.57,3.561,7.423,15.926,56.151,0.618
1488,2019-04-03,48.3125,48.837502,49.125,48.287498,93087200,2873.4,15.57,3.561,7.423,15.926,56.151,0.618
1489,2019-04-04,48.697498,48.922501,49.092499,48.285,76457200,2879.39,15.57,3.561,7.423,15.926,56.151,0.618
1490,2019-04-05,49.112499,49.25,49.275002,48.982498,74106400,2892.74,15.57,3.561,7.423,15.926,56.151,0.618
1491,2019-04-08,49.105,50.025002,50.057499,49.084999,103526800,2895.77,15.57,3.561,7.423,15.926,56.151,0.618
1492,2019-04-09,50.080002,49.875,50.712502,49.807499,143072800,2878.2,15.57,3.561,7.423,15.926,56.151,0.618
1493,2019-04-10,49.669998,50.154999,50.185001,49.544998,86781200,2888.21,15.57,3.561,7.423,15.926,56.151,0.618
1494,2019-04-11,50.212502,49.737499,50.25,49.610001,83603200,2888.32,15.57,3.561,7.423,15.926,56.151,0.618
1495,2019-04-12,49.799999,49.717499,50.035,49.052502,111042800,2907.41,15.57,3.561,7.423,15.926,56.151,0.618
1496,2019-04-15,49.645,49.807499,49.962502,49.502499,70146400,2905.58,15.57,3.561,7.423,15.926,56.151,0.618
1497,2019-04-16,49.865002,49.8125,50.342499,49.639999,102785600,2907.06,15.57,3.561,7.423,15.926,56.151,0.618
1498,2019-04-17,49.884998,50.782501,50.845001,49.6525,115627200,2900.45,15.57,3.561,7.423,15.926,56.151,0.618
1499,2019-04-18,50.779999,50.965,51.037498,50.630001,96783200,2905.03,15.57,3.561,7.423,15.926,56.151,0.618
1500,2019-04-22,50.7075,51.1325,51.235001,50.584999,77758000,2907.97,15.57,3.561,7.423,15.926,56.151,0.618
1501,2019-04-23,51.107498,51.869999,51.9375,50.974998,93292000,2933.68,15.57,3.561,7.423,15.926,56.151,0.618
1502,2019-04-24,51.84,51.790001,52.119999,51.762501,70162400,2927.25,15.57,3.561,7.423,15.926,56.151,0.618
1503,2019-04-25,51.7075,51.32,51.939999,51.279999,74172800,2926.17,15.57,3.561,7.423,15.926,56.151,0.618
1504,2019-04-26,51.224998,51.075001,51.25,50.529999,74596400,2939.88,15.57,3.561,7.423,15.926,56.151,0.618
1505,2019-04-29,51.099998,51.1525,51.4925,50.965,88818800,2943.03,15.57,3.561,7.423,15.926,56.151,0.618
1506,2019-04-30,50.764999,50.1675,50.849998,49.7775,186139600,2945.83,15.57,3.561,7.423,15.926,56.151,0.618
1507,2019-05-01,52.470001,52.630001,53.827499,52.307499,259309200,2923.73,15.57,3.561,7.423,15.926,56.151,0.618
1508,2019-05-02,52.459999,52.287498,53.162498,52.032501,127985200,2917.52,15.57,3.561,7.423,15.926,56.151,0.618
1509,2019-05-03,52.7225,52.9375,52.959999,52.557499,83569600,2945.64,15.57,3.561,7.423,15.926,56.151,0.618
1510,2019-05-06,51.072498,52.119999,52.209999,50.875,129772400,2932.47,15.57,3.561,7.423,15.926,56.151,0.618
1511,2019-05-07,51.470001,50.715,51.855,50.2075,155054800,2884.05,15.57,3.561,7.423,15.926,56.151,0.618
1512,2019-05-08,50.474998,50.724998,51.334999,50.4375,105358000,2879.42,15.57,3.561,7.423,15.926,56.151,0.618
1513,2019-05-09,50.099998,50.18,50.419998,49.165001,139634400,2870.72,15.57,3.561,7.423,15.926,56.151,0.618
1514,2019-05-10,49.355,49.294998,49.712502,48.192501,164834800,2881.4,15.57,3.561,7.423,15.926,56.151,0.618
1515,2019-05-13,46.927502,46.43,47.369999,45.712502,229722400,2811.87,15.57,3.561,7.423,15.926,56.151,0.618
1516,2019-05-14,46.602501,47.165001,47.424999,46.352501,146118800,2834.41,15.57,3.561,7.423,15.926,56.151,0.618
1517,2019-05-15,46.567501,47.73,47.9375,46.505001,106178800,2850.96,15.57,3.561,7.423,15.926,56.151,0.618
1518,2019-05-16,47.477501,47.52,48.1175,47.209999,132125600,2876.32,15.57,3.561,7.423,15.926,56.151,0.618
1519,2019-05-17,46.732498,47.25,47.724998,46.689999,131516400,2859.53,15.57,3.561,7.423,15.926,56.151,0.618
1520,2019-05-20,45.880001,45.772499,46.087502,45.07,154449200,2840.23,15.57,3.561,7.423,15.926,56.151,0.618
1521,2019-05-21,46.305,46.650002,47.0,46.174999,113459200,2864.36,15.57,3.561,7.423,15.926,56.151,0.618
1522,2019-05-22,46.165001,45.695,46.427502,45.637501,118994400,2856.27,15.57,3.561,7.423,15.926,56.151,0.618
1523,2019-05-23,44.950001,44.915001,45.134998,44.452499,146118800,2822.24,15.57,3.561,7.423,15.926,56.151,0.618
1524,2019-05-24,45.049999,44.7425,45.535,44.654999,94858800,2826.06,15.57,3.561,7.423,15.926,56.151,0.618
1525,2019-05-28,44.73,44.557499,45.147499,44.477501,111792800,2802.39,15.57,3.561,7.423,15.926,56.151,0.618
1526,2019-05-29,44.105,44.345001,44.837502,44.0,113924800,2783.02,15.57,3.561,7.423,15.926,56.151,0.618
1527,2019-05-30,44.487499,44.575001,44.807499,44.1675,84873600,2788.86,15.57,3.561,7.423,15.926,56.151,0.618
1528,2019-05-31,44.057499,43.767502,44.497501,43.747501,108174400,2752.06,15.57,3.561,7.423,15.926,56.151,0.618
1529,2019-06-03,43.900002,43.325001,44.48,42.567501,161584400,2744.45,15.57,3.561,7.423,15.926,56.151,0.618
1530,2019-06-04,43.860001,44.91,44.9575,43.630001,123872000,2803.27,15.57,3.561,7.423,15.926,56.151,0.618
1531,2019-06-05,46.07,45.634998,46.247501,45.285,119093600,2826.15,15.57,3.561,7.423,15.926,56.151,0.618
1532,2019-06-06,45.77,46.305,46.3675,45.537498,90105200,2843.49,15.57,3.561,7.423,15.926,56.151,0.618
1533,2019-06-07,46.627499,47.537498,47.98,46.442501,122737600,2873.34,15.57,3.561,7.423,15.926,56.151,0.618
1534,2019-06-10,47.952499,48.145,48.842499,47.904999,104883600,2886.73,15.57,3.561,7.423,15.926,56.151,0.618
1535,2019-06-11,48.715,48.702499,49.0,48.400002,107731600,2885.72,15.57,3.561,7.423,15.926,56.151,0.618
1536,2019-06-12,48.487499,48.547501,48.9925,48.3475,73012800,2879.84,15.57,3.561,7.423,15.926,56.151,0.618
1537,2019-06-13,48.674999,48.537498,49.197498,48.400002,86698400,2891.64,15.57,3.561,7.423,15.926,56.151,0.618
1538,2019-06-14,47.887501,48.185001,48.397499,47.575001,75046000,2886.98,15.57,3.561,7.423,15.926,56.151,0.618
1539,2019-06-17,48.224998,48.4725,48.740002,48.0425,58676400,2889.67,15.57,3.561,7.423,15.926,56.151,0.618
1540,2019-06-18,49.012501,49.612499,50.072498,48.802502,106204000,2917.75,15.57,3.561,7.423,15.926,56.151,0.618
1541,2019-06-19,49.919998,49.467499,49.970001,49.327499,84496800,2926.46,15.57,3.561,7.423,15.926,56.151,0.618
1542,2019-06-20,50.092499,49.865002,50.1525,49.5075,86056000,2954.18,15.57,3.561,7.423,15.926,56.151,0.618
1543,2019-06-21,49.700001,49.695,50.212502,49.537498,191202400,2950.46,15.57,3.561,7.423,15.926,56.151,0.618
1544,2019-06-24,49.634998,49.645,50.040001,49.5425,72881600,2945.35,15.57,3.561,7.423,15.926,56.151,0.618
1545,2019-06-25,49.607498,48.892502,49.814999,48.822498,84281200,2917.38,15.57,3.561,7.423,15.926,56.151,0.618
1546,2019-06-26,49.442501,49.950001,50.247501,49.337502,104270000,2913.78,15.57,3.561,7.423,15.926,56.151,0.618
1547,2019-06-27,50.072498,49.935001,50.392502,49.892502,83598800,2924.92,15.57,3.561,7.423,15.926,56.151,0.618
1548,2019-06-28,49.669998,49.48,49.875,49.262501,124442400,2941.76,15.57,3.561,7.423,15.926,56.151,0.618
1549,2019-07-01,50.7925,50.387501,51.122501,50.162498,109012000,2964.33,16.576,3.684,8.472,17.528,65.15,0.55
1550,2019-07-02,50.352501,50.682499,50.782501,50.34,67740800,2973.01,16.576,3.684,8.472,17.528,65.15,0.55
1551,2019-07-03,50.82,51.102501,51.110001,50.672501,45448000,2995.82,16.576,3.684,8.472,17.528,65.15,0.55
1552,2019-07-05,50.837502,51.057499,51.27,50.724998,69062000,2990.41,16.576,3.684,8.472,17.528,65.15,0.55
